
"L'OREAL"bounds: (16,16),(125,16),(125,37),(16,37)
"MEN"bounds: (16,40),(57,40),(57,53),(16,53)
"EXPERT"bounds: (63,40),(136,40),(136,53),(63,53)
"欧莱雅"bounds: (16,57),(81,57),(81,66),(16,66)
"男士"bounds: (100,57),(136,57),(136,67),(100,67)
"净"bounds: (200,64),(222,61),(225,82),(203,85)
"爽"bounds: (223,61),(244,58),(246,78),(226,81)
"型"bounds: (245,57),(267,54),(270,76),(248,79)
"L'OREAL"bounds: (165,122),(254,122),(254,141),(165,141)
"MEN"bounds: (165,142),(198,142),(198,153),(165,153)
"EXPERT"bounds: (202,142),(262,142),(262,153),(202,153)
"欧莱雅"bounds: (186,157),(219,157),(219,166),(186,166)
"男士"bounds: (222,157),(241,157),(241,166),(222,166)
"#"bounds: (212,228),(220,228),(221,245),(213,245)
"干练"bounds: (222,231),(254,230),(255,246),(223,247)
"轻"bounds: (166,249),(177,249),(177,261),(166,261)
"爽"bounds: (180,250),(191,250),(191,261),(180,261)
"塑型"bounds: (193,249),(218,249),(218,261),(193,261)
"啫"bounds: (220,249),(232,249),(232,261),(220,261)
"喱"bounds: (234,249),(246,249),(246,261),(234,261)
"8"bounds: (226,279),(242,279),(242,303),(226,303)
"涣"bounds: (226,305),(233,304),(234,311),(227,312)
"貞"bounds: (235,305),(242,304),(243,311),(236,312)
