
"L'"bounds: (10,6),(27,6),(27,25),(10,25)
"OREAL"bounds: (28,4),(138,4),(138,26),(28,26)
"!"bounds: (145,6),(147,6),(147,26),(145,26)
"欧莱雅"bounds: (154,6),(214,6),(214,22),(154,22)
"授权"bounds: (216,6),(257,6),(257,23),(216,23)
"专卖店"bounds: (259,6),(321,6),(321,22),(259,22)
"买"bounds: (262,25),(290,25),(290,54),(262,54)
"即送"bounds: (294,24),(356,24),(356,54),(294,54)
"5"bounds: (359,27),(376,27),(376,51),(359,51)
"PARIS"bounds: (51,32),(90,32),(90,39),(51,39)
"男士"bounds: (246,66),(271,66),(271,78),(246,78)
"面膜"bounds: (274,66),(300,66),(300,78),(274,78)
"*"bounds: (304,67),(308,67),(308,70),(304,70)
"2"bounds: (310,67),(316,67),(316,77),(310,77)
"+"bounds: (320,69),(326,69),(326,75),(320,75)
"欧莱雅"bounds: (328,66),(369,66),(369,77),(328,77)
"洁面"bounds: (373,66),(398,66),(398,77),(373,77)
"膏"bounds: (250,82),(261,82),(261,94),(250,94)
"50ml"bounds: (264,82),(298,82),(298,93),(264,93)
"+"bounds: (300,85),(306,85),(306,91),(300,91)
"随机"bounds: (309,82),(336,82),(336,94),(309,94)
"小样"bounds: (339,82),(365,82),(365,94),(339,94)
"两"bounds: (368,82),(379,82),(379,94),(368,94)
"件"bounds: (382,82),(394,82),(394,94),(382,94)
"REAL"bounds: (142,128),(207,128),(207,144),(142,144)
"ERT"bounds: (176,147),(206,146),(206,156),(176,157)
"20"bounds: (329,130),(348,130),(348,144),(329,144)
"8"bounds: (312,154),(321,154),(320,169),(311,169)
"杯水"bounds: (324,155),(349,156),(348,169),(323,168)
"款"bounds: (404,121),(415,121),(415,131),(404,131)
"式"bounds: (404,134),(415,134),(415,144),(404,144)
"随"bounds: (404,147),(414,147),(414,157),(404,157)
"机"bounds: (405,160),(414,160),(414,170),(405,170)
"OR"bounds: (32,153),(56,152),(57,164),(33,165)
"EN"bounds: (28,165),(43,166),(43,174),(28,173)
"D"bounds: (47,166),(53,166),(53,174),(47,174)
"PURE"bounds: (177,185),(211,186),(211,196),(177,195)
"MATTE"bounds: (168,198),(212,200),(212,210),(168,208)
"LOREAL"bounds: (330,198),(411,198),(411,211),(330,211)
"MEN"bounds: (330,213),(357,213),(357,220),(330,220)
"EXPERT"bounds: (361,213),(410,213),(410,220),(361,220)
"洁面膏"bounds: (171,224),(196,226),(195,235),(170,233)
"PURE"bounds: (388,242),(416,244),(415,251),(387,249)
"&"bounds: (371,252),(376,252),(376,260),(371,260)
"MATTE"bounds: (380,253),(415,255),(415,263),(380,261)
"雅"bounds: (34,254),(39,254),(39,259),(34,259)
"男士"bounds: (42,254),(53,254),(53,259),(42,259)
"MEN"bounds: (70,265),(98,265),(98,276),(70,276)
"EXPERT"bounds: (103,265),(158,265),(158,275),(103,275)
"L'OREAL"bounds: (271,268),(336,268),(336,283),(271,283)
"|"bounds: (266,281),(268,281),(268,290),(266,290)
"欧莱雅"bounds: (271,282),(312,284),(311,296),(270,294)
"男士"bounds: (316,283),(342,284),(341,296),(315,295)
"油"bounds: (361,274),(366,274),(366,280),(361,280)
"清"bounds: (367,273),(373,273),(373,279),(367,279)
"痘"bounds: (375,274),(380,274),(380,280),(375,280)
"洁面膏"bounds: (382,274),(402,275),(402,281),(382,280)
"L"bounds: (238,281),(250,282),(250,293),(238,292)
"PURE"bounds: (139,296),(157,296),(157,302),(139,302)
"&"bounds: (123,305),(128,305),(128,311),(123,311)
"MATTE"bounds: (131,305),(157,305),(157,311),(131,311)
"50"bounds: (413,313),(423,312),(424,320),(414,321)
"ml"bounds: (412,323),(423,323),(423,331),(412,331)
"薑雅秀"bounds: (67,314),(82,315),(82,321),(67,320)
"士"bounds: (83,315),(88,315),(88,320),(83,320)
"式"bounds: (414,344),(423,344),(423,353),(414,353)
"随"bounds: (414,356),(422,356),(422,365),(414,365)
"机"bounds: (414,366),(422,366),(422,374),(414,374)
"男士"bounds: (63,391),(149,391),(149,427),(63,427)
"护理"bounds: (168,391),(258,391),(258,426),(168,426)
"套装"bounds: (276,391),(363,391),(363,426),(276,426)
