
"LOREAL"bounds: (12,6),(128,6),(128,26),(12,26)
"|"bounds: (134,8),(136,8),(136,26),(134,26)
"欧莱雅"bounds: (142,8),(196,8),(196,22),(142,22)
"授权"bounds: (198,8),(235,8),(235,23),(198,23)
"专卖店"bounds: (237,8),(291,8),(291,23),(237,23)
"PARIS"bounds: (50,31),(84,31),(84,37),(50,37)
"EAL"bounds: (223,96),(242,96),(242,102),(223,102)
"LOREALLOR"bounds: (16,146),(109,151),(108,166),(15,161)
"玻尿酸"bounds: (285,170),(344,171),(344,189),(285,188)
"七件套"bounds: (347,170),(405,171),(405,189),(347,188)
"REVITALIFT"bounds: (19,207),(64,207),(64,213),(19,213)
"REVITAL"bounds: (90,208),(121,208),(121,213),(90,213)
"FT"bounds: (124,208),(133,208),(133,213),(124,213)
"マ"bounds: (152,207),(161,207),(161,213),(152,213)
"1"bounds: (165,207),(166,207),(166,213),(165,213)
"OREAL"bounds: (171,233),(203,233),(203,239),(171,239)
"TH"bounds: (189,261),(197,262),(197,267),(189,266)
"CODE"bounds: (166,262),(190,262),(190,276),(166,276)
"REVITALIFT"bounds: (58,322),(128,322),(128,332),(58,332)
"FILLER"bounds: (57,334),(81,334),(81,340),(57,340)
"(HA"bounds: (85,334),(97,334),(97,340),(85,340)
"抚平"bounds: (28,380),(113,380),(113,420),(28,420)
"细纹"bounds: (114,380),(201,380),(201,420),(114,420)
"缓解"bounds: (238,380),(324,380),(324,420),(238,420)
"初"bounds: (325,381),(365,381),(365,422),(325,422)
"老"bounds: (369,380),(410,380),(410,420),(369,420)
