
"L'OREAL"bounds: (14,4),(110,4),(110,19),(14,19)
"欧莱雅"bounds: (146,9),(198,11),(197,27),(145,25)
"授权"bounds: (200,10),(237,11),(236,26),(200,25)
"专卖店"bounds: (240,9),(295,11),(294,26),(240,24)
"PARIS"bounds: (55,19),(79,20),(79,25),(55,24)
"巴黎"bounds: (43,29),(61,29),(61,38),(43,38)
"欧莱雅"bounds: (63,30),(93,30),(93,38),(63,38)
"LOREAL"bounds: (29,86),(104,87),(104,100),(29,99)
"ORE"bounds: (361,174),(380,173),(380,180),(361,181)
"HYDRA"bounds: (38,180),(69,181),(69,188),(38,187)
"ANTI-OX"bounds: (38,198),(61,198),(61,203),(38,203)
"欧莱雅"bounds: (38,218),(61,218),(61,225),(38,225)
"清润"bounds: (63,218),(78,218),(78,225),(63,225)
"葡萄"bounds: (80,219),(94,219),(94,226),(80,226)
"籽"bounds: (96,219),(103,219),(103,225),(96,225)
"水嫩"bounds: (38,228),(53,228),(53,234),(38,234)
"洁面乳"bounds: (54,227),(78,227),(78,234),(54,234)
"HYDRAF"bounds: (82,303),(143,306),(142,321),(81,318)
"ESHHYDRAF"bounds: (149,305),(277,311),(276,326),(148,320)
"ESH"bounds: (284,311),(307,312),(306,327),(283,326)
"ANTI-OX"bounds: (87,319),(134,319),(134,327),(87,327)
"ANTI-OX"bounds: (231,324),(271,324),(271,331),(231,331)
"抢购"bounds: (22,342),(68,344),(67,366),(21,364)
"价"bounds: (68,344),(91,345),(90,366),(67,365)
"·"bounds: (95,358),(98,358),(98,362),(95,362)
"实"bounds: (127,358),(146,358),(146,370),(127,370)
"付"bounds: (148,358),(160,358),(160,370),(148,370)
"满"bounds: (163,358),(174,358),(174,370),(163,370)
"350"bounds: (176,359),(199,359),(199,369),(176,369)
"送"bounds: (200,358),(213,358),(213,370),(200,370)
"精美"bounds: (215,358),(240,358),(240,370),(215,370)
"礼包"bounds: (243,358),(269,358),(269,370),(243,370)
"178."bounds: (16,369),(121,374),(119,429),(14,424)
"满"bounds: (136,388),(161,388),(161,414),(136,414)
"199"bounds: (164,390),(210,390),(210,412),(164,412)
"减"bounds: (212,388),(238,388),(238,413),(212,413)
"10"bounds: (241,390),(271,390),(271,411),(241,411)
"满"bounds: (285,388),(311,388),(311,414),(285,414)
"299"bounds: (313,390),(361,390),(361,412),(313,412)
"减"bounds: (362,388),(388,388),(388,413),(362,413)
"20"bounds: (390,390),(421,390),(421,412),(390,412)
"起"bounds: (110,408),(118,408),(118,416),(110,416)
