
"LOREAL"bounds: (13,8),(128,8),(128,28),(13,28)
"|"bounds: (135,10),(137,10),(137,28),(135,28)
"欧莱雅"bounds: (143,10),(197,10),(197,25),(143,25)
"授权"bounds: (199,10),(235,10),(235,25),(199,25)
"专卖店"bounds: (237,10),(292,10),(292,25),(237,25)
"PARIS"bounds: (50,33),(85,33),(85,40),(50,40)
"192"bounds: (248,61),(424,61),(424,112),(248,112)
"买"bounds: (264,67),(301,67),(301,106),(264,106)
"1"bounds: (307,66),(325,66),(325,106),(307,106)
"送"bounds: (333,66),(371,66),(371,105),(333,105)
"2"bounds: (377,66),(404,66),(404,106),(377,106)
"MEN"bounds: (19,115),(59,115),(59,126),(19,126)
"EXP"bounds: (64,115),(99,115),(99,126),(64,126)
"送"bounds: (254,121),(267,121),(267,136),(254,136)
"欧莱雅"bounds: (269,121),(312,121),(312,135),(269,135)
"洁面膏"bounds: (314,121),(357,121),(357,136),(314,136)
"50ml"bounds: (359,121),(393,121),(393,134),(359,134)
"*"bounds: (396,122),(400,122),(400,126),(396,126)
"2"bounds: (402,122),(409,122),(409,134),(402,134)
"("bounds: (352,147),(354,147),(354,158),(352,158)
"款式"bounds: (356,147),(380,147),(380,158),(356,158)
"随机"bounds: (381,147),(405,147),(405,157),(381,157)
")"bounds: (407,147),(411,147),(411,158),(407,158)
"REA"bounds: (187,143),(216,143),(216,154),(187,154)
"EXPERT"bounds: (188,156),(229,156),(229,164),(188,164)
"HYDR"bounds: (62,159),(98,159),(98,170),(62,170)
"ENERGETİ"bounds: (32,174),(103,174),(103,186),(32,186)
"欧莱雅"bounds: (20,195),(47,194),(47,203),(20,204)
"男士"bounds: (49,193),(67,193),(67,203),(49,203)
"激"bounds: (69,194),(78,194),(78,203),(69,203)
"能"bounds: (79,194),(88,194),(88,203),(79,203)
"MEN"bounds: (249,196),(276,196),(276,208),(249,208)
"EXPERT"bounds: (280,196),(328,196),(328,208),(280,208)
"N"bounds: (338,196),(355,196),(355,208),(338,208)
"EXPERT"bounds: (360,196),(406,196),(406,208),(360,208)
"酲"bounds: (18,207),(28,207),(28,217),(18,217)
"肤"bounds: (29,207),(38,207),(38,216),(29,216)
"洁面膏"bounds: (41,206),(71,205),(71,215),(41,216)
"E"bounds: (124,218),(137,217),(137,226),(124,227)
"f"bounds: (24,225),(25,225),(25,231),(24,231)
"肌酸"bounds: (26,225),(39,224),(39,230),(26,231)
"+"bounds: (40,225),(43,225),(43,228),(40,228)
"牛磺酸"bounds: (45,224),(64,223),(64,229),(45,230)
"」"bounds: (65,224),(67,224),(67,229),(65,229)
"能量"bounds: (72,224),(84,223),(84,229),(72,230)
"科技"bounds: (85,224),(97,223),(97,229),(85,230)
"||||"bounds: (99,219),(112,218),(112,229),(99,230)
"HYDRA"bounds: (359,227),(395,229),(395,237),(359,235)
"ENERGETICENERGETIC"bounds: (258,239),(391,239),(391,247),(258,247)
"HYDR"bounds: (195,230),(218,230),(218,235),(195,235)
"HYDRA"bounds: (280,227),(316,226),(316,235),(280,236)
"男士"bounds: (181,248),(192,248),(192,253),(181,253)
"效能"bounds: (194,248),(205,248),(205,253),(194,253)
"凝霜"bounds: (182,255),(195,255),(195,260),(182,260)
"渍"bounds: (30,250),(34,250),(34,255),(30,255)
"洁"bounds: (36,249),(40,249),(40,254),(36,254)
"欧莱雅"bounds: (249,253),(268,252),(268,258),(249,259)
"男士"bounds: (271,252),(283,251),(283,257),(271,258)
"E"bounds: (249,262),(255,261),(256,267),(250,268)
"肤"bounds: (256,261),(262,260),(263,266),(257,267)
"濜"bounds: (264,261),(270,260),(271,267),(265,268)
"醑"bounds: (271,260),(285,259),(286,266),(272,267)
"雅"bounds: (342,252),(347,252),(347,258),(342,258)
"男士"bounds: (349,252),(361,252),(361,258),(349,258)
"激"bounds: (363,252),(369,252),(369,257),(363,257)
"能"bounds: (370,252),(375,252),(375,258),(370,258)
"洁面膏"bounds: (343,261),(364,260),(364,267),(343,268)
"娧"bounds: (144,303),(150,303),(150,309),(144,309)
"抢购"bounds: (12,336),(52,334),(53,354),(13,356)
"价"bounds: (54,334),(84,333),(85,354),(55,355)
"629"bounds: (6,360),(111,360),(111,421),(6,421)
"起"bounds: (111,402),(129,402),(129,421),(111,421)
"下"bounds: (142,390),(166,390),(166,415),(142,415)
"单"bounds: (168,389),(194,389),(194,414),(168,414)
"立"bounds: (195,389),(220,389),(220,413),(195,413)
"减"bounds: (222,389),(248,389),(248,414),(222,414)
"10"bounds: (250,390),(278,390),(278,412),(250,412)
"元"bounds: (279,390),(306,390),(306,414),(279,414)
"详情"bounds: (316,389),(370,389),(370,414),(316,414)
"领"bounds: (372,389),(397,389),(397,414),(372,414)
"券"bounds: (399,389),(425,389),(425,414),(399,414)
