
"LOREAL"bounds: (13,8),(129,8),(129,28),(13,28)
"!"bounds: (135,10),(137,10),(137,28),(135,28)
"欧莱雅"bounds: (143,10),(197,10),(197,25),(143,25)
"授权"bounds: (199,10),(235,10),(235,25),(199,25)
"专卖店"bounds: (237,10),(292,10),(292,25),(237,25)
"PARIS"bounds: (50,34),(85,33),(85,40),(50,41)
"买"bounds: (198,100),(247,98),(249,149),(200,151)
"1"bounds: (256,96),(285,95),(287,144),(258,145)
"送"bounds: (296,101),(347,99),(349,148),(298,150)
"3"bounds: (355,95),(385,94),(387,145),(357,146)
"赠"bounds: (323,158),(331,158),(331,167),(323,167)
"男士"bounds: (334,158),(354,158),(354,167),(334,167)
"保湿"bounds: (356,158),(376,158),(376,167),(356,167)
"面膜"bounds: (379,158),(399,158),(399,167),(379,167)
".3"bounds: (401,159),(411,159),(411,166),(401,166)
"MAN"bounds: (216,227),(285,227),(285,244),(216,244)
"赠"bounds: (383,214),(409,213),(410,241),(384,242)
"CUSTOMZED"bounds: (214,246),(251,246),(251,253),(214,253)
"FOR"bounds: (255,246),(266,246),(266,253),(255,253)
"冰"bounds: (21,322),(29,322),(29,331),(21,331)
"感"bounds: (32,323),(41,323),(41,331),(32,331)
"按摩"bounds: (44,322),(65,321),(65,330),(44,331)
"珠"bounds: (69,322),(78,322),(78,330),(69,330)
"っ"bounds: (324,329),(340,329),(340,346),(324,346)
"女王"bounds: (25,362),(55,362),(55,377),(25,377)
"价"bounds: (57,362),(72,362),(72,377),(57,377)
"提拉"bounds: (116,391),(185,391),(185,422),(116,422)
"紧致"bounds: (192,391),(260,391),(260,422),(192,422)
"淡化"bounds: (278,391),(348,391),(348,422),(278,422)
"细纹"bounds: (354,391),(424,391),(424,421),(354,421)
