
"L'"bounds: (12,7),(27,7),(27,23),(12,23)
"OREAL"bounds: (28,5),(127,5),(127,25),(28,25)
"欧莱雅"bounds: (133,7),(195,7),(195,21),(133,21)
"授权"bounds: (197,7),(234,7),(234,22),(197,22)
"专卖店"bounds: (236,7),(290,7),(290,21),(236,21)
"一次"bounds: (263,66),(306,70),(304,90),(261,86)
"带走"bounds: (306,67),(351,71),(349,92),(304,88)
"5-"bounds: (356,37),(416,42),(411,99),(351,94)
"PARIS"bounds: (49,30),(84,30),(84,38),(49,38)
"MEN"bounds: (30,106),(68,106),(68,120),(30,120)
"E"bounds: (75,106),(83,106),(83,120),(75,120)
"MEN"bounds: (105,106),(149,106),(149,120),(105,120)
"EXPERT"bounds: (154,106),(224,106),(224,120),(154,120)
"支"bounds: (107,130),(121,130),(121,145),(107,145)
"赠"bounds: (331,121),(352,120),(353,142),(332,143)
"2"bounds: (77,129),(106,130),(104,165),(75,164)
"PURE"bounds: (132,150),(171,148),(171,158),(132,160)
"&"bounds: (132,161),(139,161),(139,171),(132,171)
"MATTE"bounds: (145,161),(195,161),(195,171),(145,171)
"LOREAL"bounds: (241,146),(323,146),(323,159),(241,159)
"MEN"bounds: (240,162),(271,162),(271,170),(240,170)
"EXPERT"bounds: (276,162),(331,162),(331,170),(276,170)
"PU"bounds: (49,149),(69,148),(69,158),(49,159)
"MAN"bounds: (342,168),(384,168),(384,183),(342,183)
"欧莱雅"bounds: (51,180),(80,180),(80,190),(51,190)
"男"bounds: (81,180),(89,180),(89,190),(81,190)
"莱雅"bounds: (142,181),(162,181),(162,191),(142,191)
"男士"bounds: (163,181),(182,181),(182,192),(163,192)
"火山岩"bounds: (52,193),(80,193),(80,204),(52,204)
"控制"bounds: (80,193),(108,193),(108,203),(80,203)
"ば"bounds: (113,193),(126,193),(126,206),(113,206)
"控油"bounds: (132,194),(151,194),(151,204),(132,204)
"炭"bounds: (152,195),(161,195),(161,205),(152,205)
"爽"bounds: (162,195),(171,195),(171,205),(162,205)
"抗"bounds: (172,195),(181,195),(181,205),(172,205)
"黑头"bounds: (182,195),(201,195),(201,205),(182,205)
"洁面"bounds: (202,196),(222,196),(222,206),(202,206)
"PURE"bounds: (306,195),(337,198),(336,206),(305,203)
"&"bounds: (287,207),(293,207),(293,215),(287,215)
"MATTE"bounds: (296,207),(335,209),(335,218),(296,216)
"净"bounds: (82,214),(87,214),(87,221),(82,221)
"彻"bounds: (89,215),(94,215),(94,220),(89,220)
"毛孔"bounds: (96,214),(108,214),(108,221),(96,221)
"·"bounds: (154,220),(155,220),(155,221),(154,221)
"去"bounds: (160,221),(166,221),(166,228),(160,228)
"黑头"bounds: (167,221),(179,221),(179,228),(167,228)
"净"bounds: (181,222),(187,222),(187,228),(181,228)
"毛孔"bounds: (188,222),(200,222),(200,229),(188,229)
"欧莱雅"bounds: (242,223),(263,222),(263,229),(242,230)
"男士"bounds: (265,222),(278,221),(278,228),(265,229)
"控油"bounds: (240,231),(257,231),(257,239),(240,239)
"炭"bounds: (258,231),(264,231),(264,238),(258,238)
"資"bounds: (267,231),(273,231),(273,238),(267,238)
"抗"bounds: (274,231),(281,231),(281,238),(274,238)
"M"bounds: (282,231),(289,231),(289,238),(282,238)
"头"bounds: (291,231),(298,231),(298,238),(291,238)
"洁"bounds: (299,231),(306,231),(306,238),(299,238)
"諧"bounds: (307,231),(315,231),(315,238),(307,238)
"谛"bounds: (316,231),(322,231),(322,238),(316,238)
"AN"bounds: (351,227),(388,224),(389,238),(352,241)
"山"bounds: (61,240),(66,240),(66,246),(61,246)
"矿"bounds: (67,240),(73,240),(73,246),(67,246)
"一款"bounds: (235,304),(243,304),(243,315),(235,315)
"式"bounds: (235,317),(244,317),(244,325),(235,325)
"随"bounds: (236,327),(244,327),(244,335),(236,335)
"机"bounds: (235,336),(243,336),(243,345),(235,345)
")"bounds: (235,345),(243,345),(243,348),(235,348)
"抢购"bounds: (9,351),(39,351),(39,365),(9,365)
"价"bounds: (41,351),(55,351),(55,365),(41,365)
":"bounds: (58,354),(61,354),(61,364),(58,364)
"55"bounds: (0,421),(89,413),(89,421),(1,429)
"."bounds: (86,368),(116,365),(121,426),(91,429)
"控油"bounds: (147,387),(203,387),(203,414),(147,414)
"清洁"bounds: (206,387),(263,387),(263,414),(206,414)
"祛痘"bounds: (274,388),(331,388),(331,413),(274,413)
"收"bounds: (333,386),(361,386),(361,413),(333,413)
"毛孔"bounds: (363,387),(420,387),(420,414),(363,414)
